VSL_ID,VSL_NAME,VSL_MMSI,VSL_IMO,CALL_SIGN,SHIP_TYPE,VSL_LENGTH,VSL_WIDTH,DIMENSIONS_A,DIMENSIONS_B,DIMENSIONS_C,DIMENSIONS_D,GROSS_TONNAGE
c0b151f9-809d-3ac1-be8b-2e72e7c82c48,TAYMA EXPRESS,636021769,9525895.0,5LFP2,CONTAINER,366.0,48.0,146.0,220.0,28.0,20.0,141077.0
c0bb2990-b5ac-3a45-8940-de11fb8a1616,YM TARGET,636019985,9860934.0,D5XC6,CONTAINER,330.0,48.0,109.0,221.0,20.0,28.0,115761.0
c10fd359-fa60-3bf7-b9d9-a2e79d4b8a7e,UMM QARN,211882930,9732333.0,DIKI2,CONTAINER,368.0,51.0,141.0,227.0,16.0,35.0,153148.0
c1259db8-6004-3167-9c40-a7db7425dbc3,MAERSK HANOI,563039700,9784295.0,9V5601,CONTAINER,353.0,54.0,115.0,238.0,27.0,27.0,153153.0
c1beed37-f7da-39ec-a0b6-3f93118fc34e,ONE TRIBUTE,431787000,9769295.0,7KMG,CONTAINER,400.0,59.0,143.0,257.0,25.0,34.0,210678.0
c1d58c90-7cae-3e87-ab41-66ae7602de21,ZHONG GU DIZHONG HAI,413228080,9842360.0,BOEZ2,CONTAINER,171.0,27.0,132.0,39.0,7.0,20.0,18490.0
c1ecd6a6-13b3-333e-a4b3-2222a9cb39f3,MSC PERLE,636017921,9503732.0,D5NI7,CONTAINER,366.0,48.0,141.0,225.0,29.0,19.0,141754.0
c2ac99ce-fe08-3a91-b483-e5168b9e4e48,SM QINGDAO,440022000,9395939.0,D7CL,CONTAINER,259.0,32.0,191.0,68.0,16.0,16.0,40741.0
c30cf8ca-2f08-30e0-840f-38f24f11feb5,SITC LIAONING,477548100,9712369.0,VRNQ9,CONTAINER,172.0,28.0,130.0,42.0,20.0,8.0,17119.0
c3164adf-3972-39fd-86a7-ff7420cfc95f,HONGKONG VOYAGER,440166000,9402500.0,D7BC,CONTAINER,147.0,25.0,130.0,17.0,24.0,1.0,12545.0
c3251238-4b6f-3915-a4b3-204a0a47065e,POS SHANGHAI,440572000,9415985.0,D7PS,CONTAINER,144.0,22.0,134.0,10.0,18.0,4.0,9955.0
c3662709-01de-3365-9de3-478fc8884654,OCEAN DRAGON,373672000,9508770.0,3EXR,GENERAL_CARGO,99.0,18.0,80.0,19.0,4.0,14.0,
c37348a9-acf9-3482-a9eb-83cdc8561b34,LOA PEACE,354021000,9138317.0,3FCD7,CONTAINER,198.0,30.0,180.0,18.0,14.0,16.0,25361.0
c3aa107c-1808-31ab-b285-56b0564b659d,CONSISTENCE,538009208,9865855.0,V7A4450,CONTAINER,146.0,23.0,134.0,12.0,16.0,7.0,9972.0
c4d09810-c35e-3c38-8d37-1d8a34a783f5,YM COOPERATION,636019900,9864588.0,D5WR6,CONTAINER,210.0,33.0,170.0,40.0,5.0,28.0,32720.0
c517c824-ff37-3258-abcf-b806ccef8eeb,MSC BARBADOS,352001367,9289544.0,3E2125,CONTAINER,294.0,32.0,221.0,73.0,16.0,16.0,54626.0
c53488d2-1ee9-312c-b7bd-27ef4f4cbc38,ZIM BALTIMORE,636018471,9395953.0,A8UE8,CONTAINER,259.0,32.0,191.0,68.0,16.0,16.0,40741.0
c5cbb3be-07b5-33f6-be9e-3471bb5f32da,MSC RINI III,636021011,9419644.0,5LBU8,CONTAINER,210.0,30.0,168.0,42.0,10.0,20.0,27051.0
c666bad9-b400-3610-9a97-0f50a1aebb82,IONIKOS,636014200,9397614.0,A8SD6,CONTAINER,258.0,32.0,190.0,68.0,21.0,11.0,40560.0
c6bf0abf-4859-3dc3-9c27-d099a058972f,MAERSK EMERALD,563090400,9502910.0,9V6464,CONTAINER,366.0,48.0,130.0,236.0,29.0,19.0,141754.0
c7ccd672-b7ee-3935-9e60-6dc258d52932,SINOKOR AKITA,440358000,9179440.0,D7DY,CONTAINER,135.0,23.0,123.0,12.0,18.0,5.0,9038.0
c81a4a86-1bfa-3273-9932-87973b990447,REN JIAN 9,414189000,9252230.0,BVKE5,CONTAINER,266.0,32.0,195.0,71.0,17.0,15.0,41834.0
c81eec1b-5bc3-367d-9227-b3b388e2d0bc,MAGNA,311703000,9296468.0,C6TN2,CONTAINER,114.0,19.0,104.0,10.0,18.0,1.0,5403.0
c85b6aa8-befa-316e-b80b-fb5f70c4b7ff,SKY FLOWER,373126000,9595802.0,3EUE6,CONTAINER,146.0,23.0,113.0,33.0,18.0,5.0,9742.0
c89fb934-f493-36d4-a366-5b0586f4d1d8,NAVIOS AMARILLO,538002733,9324849.0,V7LE9,CONTAINER,260.0,32.0,192.0,68.0,15.0,17.0,39906.0
c8c67bf7-bcbe-3f66-a5f4-d1861a63d32a,HYUNDAI GRACE,538007484,9330721.0,V7QC3,CONTAINER,294.0,32.0,218.0,76.0,25.0,7.0,52581.0
c9b8fa5a-c9ef-3f0e-b9c3-c88d04a65cfa,WAN HAI A10 S/T,563187400,9555125.0,9V7410,CONTAINER,335.0,51.0,112.0,223.0,19.0,32.0,122045.0
ca2d9647-bdca-311c-96e2-b22e21a5ed3d,KOTA LESTARI,563265000,9628348.0,9V2116,CONTAINER,266.0,32.0,196.0,70.0,10.0,22.0,41678.0
ca512a8d-51c9-39f7-a7fd-95d6fe5bab71,CMA CGM MISSISSIPPI,636018541,9679907.0,D5QE3,CONTAINER,300.0,48.0,228.0,72.0,18.0,30.0,102931.0
ca9798f6-33fc-3e28-869e-190dbe2ce144,ONE MILLAU,371215000,9706736.0,H9RD,CONTAINER,365.0,50.0,142.0,223.0,30.0,20.0,150709.0
ca9e2798-3a18-3303-9161-83cdd500fc2e,MSC MONTEREY,636092391,9349796.0,D5BL4,CONTAINER,275.0,33.0,75.0,200.0,19.0,14.0,50963.0
cb3672b7-2f96-32e9-97f4-42509cec6eea,VALENCE,229548000,9628180.0,9HA3398,CONTAINER,300.0,48.0,224.0,76.0,15.0,33.0,95390.0
cb41b8d4-2d89-39e3-a668-fd19ce15a6c7,ESL NHAVA SHEVA,255805588,9535199.0,CQHM,CONTAINER,275.0,40.0,197.0,78.0,22.0,18.0,59307.0
cb9f72ac-ad13-380e-a9de-5714c4a1a42b,MSC QINGDAO F,352578000,9221059.0,3FUA2,CONTAINER,170.0,25.0,153.0,17.0,6.0,19.0,15988.0
cca0642a-b45e-3c4f-bd90-5f919d0be20b,KMTC PENANG,373595000,9821093.0,3ECW9,CONTAINER,200.0,35.0,182.0,18.0,23.0,12.0,28517.0
ccd15485-ea5b-3ead-835f-f2cce48c1432,GREEN WAVE,563110300,9867724.0,9V6363,CONTAINER,172.0,27.0,130.0,42.0,21.0,6.0,17954.0
cd04afe9-8ba4-3945-81a0-06812385d0d5,NORDOCELOT,229937000,9673642.0,9HA3733,CONTAINER,170.0,28.0,157.0,13.0,15.0,13.0,18887.0
cd38e6c2-c80d-3e93-9628-7c02a82b5d8c,NORTHERN PRECISION,636091716,9450296.0,A8RX3,CONTAINER,264.0,32.0,208.0,56.0,12.0,20.0,47855.0
ce0d8795-a9ed-3989-baf9-fb570dccd9dd,CHENNAI VOYAGER,352898704,9153410.0,3E3614,CONTAINER,207.0,30.0,190.0,17.0,20.0,10.0,25637.0
ce40c866-2fa1-3e44-b4cf-93306ac0cd5c,SHIMIN,563095500,9326782.0,9V6542,CONTAINER,294.0,32.0,221.0,73.0,18.0,14.0,54809.0
ce68630e-c96c-35ab-a9e2-2a7b97b33023,LEVERKUSEN EXPRESS,218565000,9613006.0,DJDS2,CONTAINER,366.0,48.0,141.0,225.0,29.0,19.0,142295.0
ce992115-2407-3646-9776-d62e86720afa,MSC EXPRESS III,636018729,9374571.0,A8LG7,CONTAINER,215.0,29.0,195.0,20.0,21.0,8.0,28050.0
cecc287c-91df-30f6-b5bc-6946ddf5184e,STARSHIP URSA,538004894,9650078.0,V7ZR2,CONTAINER,172.0,28.0,130.0,42.0,5.0,23.0,20920.0
ced4f95b-5d09-30f3-a1c2-9d7bb9c254cb,MOL SPARKLE,372800000,9472567.0,3EWX3,CONTAINER,199.0,32.0,153.0,46.0,11.0,21.0,27104.0
cf20d065-0503-3434-a759-66176c959995,CMA CGM HERMES,229454000,9882499.0,9HA5498,CONTAINER,366.0,51.0,129.0,237.0,19.0,32.0,154358.0
cf8263b9-d3a1-386e-80c0-e74fb265f6d9,KMTC MANILA,440728000,9375496.0,D7SD,CONTAINER,261.0,32.0,193.0,68.0,10.0,22.0,40487.0
cf9660e0-66cc-3ec2-b810-14e318db3495,SITC KEELUNG,477347900,9712761.0,VROH6,CONTAINER,172.0,28.0,130.0,42.0,19.0,9.0,17119.0
cfc7ae43-d2c9-33c8-81e7-2ab6c78547af,WAN HAI 177,636021813,9555137.0,5LFU7,CONTAINER,172.0,28.0,135.0,37.0,18.0,10.0,18848.0
cfd68490-2143-3ad0-b67f-5ac2354fef58,HYUNDAI FORWARD,538007482,9330707.0,V7PX2,CONTAINER,294.0,32.0,219.0,75.0,23.0,9.0,52581.0
d0a7a73e-2847-3e51-85e1-b4a747ea2b92,PACIFIC NINGBO,563159100,9339064.0,9V8013,CONTAINER,130.0,21.0,118.0,12.0,12.0,9.0,7545.0
d0d11f81-ef54-3ae9-a848-ceffc2c54b8b,CMA CGM MUMBAI,477159100,9778131.0,VRRP8,CONTAINER,336.0,48.0,248.0,88.0,30.0,18.0,112967.0
d25052b8-b234-3803-b41e-366cea6b08b9,SUNNY LAVENDER,372570000,9748411.0,3FHO8,CONTAINER,137.0,25.0,120.0,17.0,7.0,18.0,9865.0
d28bd4e0-1226-36d6-80e3-43ecd0f75c3f,HE SHENG,373080000,9234379.0,3EPO4,CONTAINER,147.0,23.0,100.0,47.0,13.0,10.0,9528.0
d3099a92-686c-3720-90d5-0528569c5075,CMA CGM MUNDRA,477157700,9767998.0,VRRP7,CONTAINER,337.0,48.0,244.0,93.0,31.0,17.0,112967.0
d3b3b4bc-0dc5-32e6-91a2-622575960542,CONFIDENCE,538009273,9865879.0,V7A4533,CONTAINER,143.0,23.0,131.0,12.0,16.0,7.0,9950.0
d3bb427a-b72c-3957-b123-7a37471fc85d,COSCO AQABA,477752400,9518359.0,VRMN8,CONTAINER,261.0,32.0,190.0,71.0,17.0,15.0,40465.0
d4733c77-1734-3dfb-9fa7-637d5f61a497,PRESIDENTFDROOSEVELT,369751000,9400069.0,WROT,CONTAINER,306.0,40.0,212.0,94.0,27.0,13.0,75752.0
d49ee67f-722f-3212-88b5-6f52bbbc64b1,MARSEILLE MAERSK,219854000,9778844.0,OWPU2,CONTAINER,399.0,58.0,116.0,283.0,29.0,29.0,214286.0
d4ec2f91-a7ab-3741-90d5-0cff1a3df776,SITC LIDE,477811700,9918705.0,VRUR6,CONTAINER,172.0,28.0,136.0,36.0,22.0,6.0,18848.0
d53c1137-3e80-3eb5-8acd-40939b27774d,KMTC NINGBO,441252000,9626405.0,D7UN,CONTAINER,223.0,30.0,174.0,49.0,21.0,9.0,28467.0
d53cfba1-5a53-33b7-a780-0e41fcc03d48,EVER SUPERB,563077800,9300427.0,9V6256,CONTAINER,300.0,43.0,211.0,89.0,33.0,10.0,75178.0
d5ed3fa1-d128-30b1-80bf-1f29a78b51df,CONSCIENCE,538009272,9865867.0,V7A4532,CONTAINER,143.0,23.0,131.0,12.0,16.0,7.0,9972.0
d602505c-c8bb-3294-a12c-163368f4ffbd,WAN HAI 302,564440000,9238167.0,9VDB8,CONTAINER,200.0,33.0,157.0,43.0,17.0,16.0,26681.0
d6554be8-3207-384e-bd9d-b772a0569980,MSC JOSSELINE,636019206,9842061.0,D5TL3,CONTAINER,366.0,48.0,113.0,253.0,14.0,34.0,140976.0
d86ce8ec-a91a-3c09-9d78-35877ca3d4a9,SM TOKYO,440059000,9374129.0,D7DO,CONTAINER,148.0,23.0,138.0,10.0,7.0,16.0,9928.0
da0251df-eb77-374f-94ea-dbe1b1dbc312,HYUNDAI EARTH,232024772,9725110.0,MGGA4,CONTAINER,324.0,48.0,116.0,208.0,20.0,28.0,110632.0
da0ad663-55a5-3118-8bb2-ec1a0ff010e4,MSC DAVAO III,370928000,9243241.0,3EBK6,CONTAINER,208.0,30.0,191.0,17.0,20.0,10.0,25703.0
da597500-f7fb-3da0-a4a6-403f3c559d6c,CMA CGM SCANDOLA,215839000,9859129.0,9HA5325,CONTAINER,366.0,51.0,110.0,256.0,29.0,22.0,150844.0
dab0cd74-e2aa-30ea-8225-11d4379d2215,STAR CHALLENGER,440401000,9754783.0,D7CH,CONTAINER,141.0,25.0,112.0,29.0,17.0,8.0,9955.0
db609dd3-03a2-3c83-bd52-556b073bb72e,SEASPAN THAMES,477407900,9630377.0,VRNA9,CONTAINER,336.0,48.0,243.0,93.0,31.0,17.0,113042.0
dbb076e0-059d-3e79-a633-d03212a8790c,SUNNY PALM,440119000,9128300.0,DSEK8,CONTAINER,107.0,17.0,80.0,27.0,9.0,8.0,3994.0
dc31ee82-1634-34ee-8d8c-913e5cf122b9,BARZAN,211882920,9708851.0,DDAS2,CONTAINER,400.0,57.0,156.0,244.0,39.0,18.0,195636.0
dc542857-8a2d-3f94-ae6b-49f55decc22e,MSC BUSAN,255806362,9289087.0,CQEE7,CONTAINER,325.0,43.0,250.0,75.0,33.0,10.0,89954.0
dc69be86-7394-3644-b6e3-2ac50d7a0cf8,PACIFIC BUSAN,563157400,9414125.0,9V8001,CONTAINER,135.0,18.0,116.0,19.0,9.0,9.0,7170.0
dcf2eb46-003e-392a-9a93-458249b9a04b,EVER BLINK,416040000,9790098.0,BKLU,CONTAINER,211.0,33.0,164.0,47.0,23.0,10.0,32691.0
dd133586-aa83-3332-93d4-12ed5eea5382,ASIATIC SUN,563118500,9402768.0,9V6953,CONTAINER,143.0,23.0,115.0,28.0,12.0,11.0,9610.0
dd1f3335-4e10-3160-b74a-21d6bdfd0481,NORDLEOPARD,212433000,9626261.0,5BEM4,CONTAINER,170.0,28.0,157.0,13.0,15.0,13.0,18826.0
dd5657ca-6220-3173-bb8b-a504712b7ba6,HYUNDAI OAKLAND,440062000,9385013.0,D7DS,CONTAINER,293.0,40.0,220.0,73.0,28.0,12.0,72597.0
ddeff05a-ba37-3513-91cb-9fbf5f4a73f0,MAERSK VERACRUZ,563158900,9436173.0,9V8085,CONTAINER,175.0,27.0,156.0,19.0,19.0,8.0,18257.0
de7811a0-d2be-3882-96a8-ea825a92f134,TRANCURA,636016177,9627916.0,D5EV9,CONTAINER,300.0,48.0,227.0,73.0,29.0,19.0,96628.0
dea27ebc-df08-36f8-9654-6ca67894d8a0,MAERSK HANGZHOU,563042200,9784300.0,9V5602,CONTAINER,353.0,54.0,115.0,238.0,27.0,27.0,153153.0
df0f077f-32da-3875-b4bf-b1052664cb21,HONG KONG EXPRESS,218426000,9501356.0,DJAZ2,CONTAINER,366.0,48.0,141.0,225.0,29.0,19.0,142295.0
df10d221-4af8-3b8d-a530-6eec25c1dbad,HYUNDAI MARS,232024773,9725122.0,MGGA6,CONTAINER,324.0,48.0,116.0,208.0,20.0,28.0,110632.0
df454e24-b7dd-3050-b89a-61954a20675c,SINOKOR HONGKONG,441777000,9146663.0,DSRA4,CONTAINER,162.0,26.0,135.0,27.0,6.0,20.0,13196.0
dff7418b-9391-3daa-9955-e21541f4fe16,WAN HAI 329,563128900,9871517.0,9V6500,CONTAINER,204.0,35.0,143.0,61.0,21.0,14.0,30468.0
e017c381-1a9b-31bf-a4f6-9c0d78701f71,TY INCHEON,441127000,9281358.0,D8TI,CONTAINER,133.0,21.0,114.0,19.0,15.0,6.0,7725.0
e06bf3d7-258c-3400-9299-f0c86763b087,HEUNG-A XIAMEN,538005897,9693941.0,V7HY4,CONTAINER,141.0,25.0,110.0,31.0,6.0,19.0,9998.0
e2656d99-9e0a-3c0c-bcd5-d77ba5c01183,COCHRANE,636092793,9687540.0,D5HE9,CONTAINER,300.0,48.0,125.0,175.0,19.0,29.0,93685.0
e3364383-d027-3dd1-b915-60ac55ba8520,PEGASUS PACER,441567000,9283150.0,DSQG4,CONTAINER,127.0,20.0,100.0,27.0,5.0,15.0,7406.0
e34d89c4-0179-301c-b8c5-35515f9b1347,MSC GENOVA,218819000,9461386.0,DIDK2,CONTAINER,366.0,51.0,142.0,224.0,28.0,23.0,153115.0
e35d511e-9309-3b7e-bd42-2820efa7fadf,CMA CGM NANTONG,229916000,9349629.0,9HA5635,CONTAINER,263.0,32.0,11.0,252.0,16.0,16.0,42020.0
e3783db0-cfad-30d3-aa79-7841872350ad,PEGASUS PETA,538005864,9707522.0,V7HR7,CONTAINER,146.0,23.0,112.0,34.0,18.0,5.0,9988.0
e5079cec-795b-38f7-8e5d-0ae286e33702,NAVIOS VERDE,538007622,9324863.0,V7XL5,CONTAINER,261.0,32.0,192.0,69.0,18.0,14.0,39906.0
e61b8899-30e7-347b-8b61-2eb7ee02cac1,SITC SHANDONG,477466300,9691113.0,VRNQ7,CONTAINER,172.0,28.0,130.0,42.0,18.0,10.0,17119.0
e68ceb15-0d93-3368-b95d-636d017ceebd,SAWASDEE INCHEON,538010048,9940784.0,V7A5515,CONTAINER,172.0,27.0,131.0,41.0,21.0,6.0,18051.0
e695bf56-51f1-3fda-9720-2da463e11dc0,HYUNDAI GOODWILL,440559000,9347607.0,D7GW,CONTAINER,294.0,32.0,219.0,75.0,20.0,12.0,52581.0
e73988db-f093-3e2d-854e-08c5bee78e93,MSC ALDI III,636021400,9341122.0,5LDT6,CONTAINER,222.0,30.0,175.0,47.0,11.0,19.0,28616.0
e7662743-088c-3f3e-bb00-169789abf5cf,SKY HOPE,373128000,9595797.0,3EVC9,CONTAINER,146.0,23.0,113.0,33.0,18.0,5.0,9742.0
e8363dcb-76d5-37f6-b437-6835a3c52821,CARSTEN MAERSK,219031426,9219795.0,OUMN2,CONTAINER,347.0,42.0,244.0,103.0,21.0,21.0,92198.0
e85d99cf-0342-3715-9975-af88e52f569d,HONG YUAN 01,413377920,9102734.0,BIBM3,CONTAINER,203.0,31.0,185.0,18.0,21.0,10.0,29181.0
e8ed65cd-4be9-308a-bef8-ef8dd4693015,CMA CGM ALMAVIVA,228339600,9450648.0,FLSU,CONTAINER,334.0,43.0,261.0,73.0,33.0,10.0,89787.0
e93fe5e0-9ecb-3e03-8585-daefdfe83456,TIAN FU 2,352002008,8671116.0,3E2176,CONTAINER,157.0,22.0,134.0,23.0,6.0,16.0,11708.0
e940d3f7-613b-37f7-9a6a-394d69bda6ab,MSC CHULAI III,371543000,9305013.0,3FTZ2,CONTAINER,214.0,29.0,198.0,16.0,19.0,10.0,27915.0
e976b4b8-bb33-3bb0-bbb0-1ce55c10c6a0,MSC LIVORNO,218441000,9461427.0,DIGY2,CONTAINER,366.0,51.0,142.0,224.0,28.0,23.0,153115.0
e9eb8cbe-cb04-3e36-805d-0dd39142dadd,NAJADE,636091273,9326706.0,A8LL4,CONTAINER,215.0,30.0,199.0,16.0,15.0,15.0,27915.0
ea0773a7-4a1a-35d1-85fa-9d15f60ddddb,HAPPY LUCKY,636018597,9363405.0,D5QL4,CONTAINER,199.0,32.0,150.0,49.0,22.0,10.0,27104.0
ea75f73f-5730-3d0d-934f-7f9841947026,ZIM XIAMEN,636016985,9710232.0,D5IS6,CONTAINER,300.0,48.0,227.0,73.0,18.0,30.0,94416.0
ea807ccc-e98a-391d-bc0d-d14e75abc2e2,MSC DARIA,636022441,9927287.0,5LIU8,CONTAINER,366.0,51.0,110.0,256.0,30.0,21.0,150783.0
ead26c9b-c8aa-3eca-8fcf-46e1c3349edc,POS TOKYO,440473000,9133874.0,DSNZ8,CONTAINER,143.0,21.0,115.0,28.0,15.0,6.0,8306.0
eaf49d39-3fbc-3e0a-b16a-a43b88de1976,PRESIDENT CLEVELAND,303340000,9526502.0,WCEU,CONTAINER,300.0,40.0,228.0,72.0,9.0,31.0,75015.0
eb5031ef-d007-3938-8797-30bdfcee0a90,SITC KOBE,353346000,9293557.0,H3PB,CONTAINER,145.0,22.0,124.0,21.0,13.0,9.0,9413.0
ec563ede-db70-3cd2-a0e8-81691553fc29,DONGJIN ENTERPRISE,440346000,9704300.0,D7PP,CONTAINER,141.0,25.0,109.0,32.0,6.0,19.0,9990.0
ec90e922-fb1b-3883-af49-39f8d420e693,MAERSK CANYON,232043372,0.0,MMBS2,CONTAINER,366.0,51.0,113.0,253.0,21.0,30.0,149944.0
ed0668ec-9482-3020-a14f-0ec32bd2a770,MSC ANNA,636017727,9777204.0,D5ML5,CONTAINER,400.0,58.0,129.0,271.0,16.0,42.0,187587.0
ed4f9478-6cb5-3975-a350-32cb9f279ae6,MAERSK EDMONTON,219199000,9458030.0,OYHV2,CONTAINER,366.0,48.0,142.0,224.0,33.0,15.0,141716.0
ed5e7936-4ae5-32ea-8569-8a6496b4b3ee,JACKSON BAY,636016203,9322358.0,D5EZ5,CONTAINER,260.0,32.0,195.0,65.0,15.0,17.0,39912.0
ed820a28-5756-345b-997f-f9c05369cb53,SITC KAWASAKI,477948500,9412854.0,VROY4,CONTAINER,170.0,28.0,140.0,30.0,5.0,23.0,17211.0
eea9d5a5-25da-3a67-913e-d910c7592a6c,EASLINE KWANGYANG,354646000,9226827.0,HOLT,CONTAINER,192.0,28.0,151.0,41.0,10.0,18.0,18502.0
eeb26bc1-cc58-3721-b278-9e69efbae2b9,ONE HAWK,372280000,9741413.0,H3BL,CONTAINER,364.0,51.0,142.0,222.0,40.0,11.0,144285.0
eed88776-a9e3-386e-9e54-5e03bdf4ae02,CMA CGM TOPAZ,636014169,9397602.0,A8RV4,CONTAINER,258.0,32.0,191.0,67.0,22.0,10.0,40560.0
eeeb488b-3c5a-3e97-bcd8-ebe8b13b41f3,MSC SKY II,636016574,9162277.0,A8IQ2,CONTAINER,183.0,30.0,150.0,33.0,15.0,15.0,21583.0
ef9099c8-bcb3-341a-9e9b-2b3c3d2f44d9,MAERSK NACKA,636093009,9893864.0,D5VC8,CONTAINER,171.0,32.0,135.0,36.0,7.0,25.0,25514.0
efbd8128-ef1f-3060-b8dc-f4d38f9d6094,KMTC DALIAN,636020254,9882229.0,D5YI9,CONTAINER,196.0,32.0,149.0,47.0,24.0,8.0,27997.0
efd81a62-9a28-38b5-b23d-9df6a9a8122b,EVER CHASTE,355722000,9887009.0,HPSW,CONTAINER,172.0,27.0,134.0,38.0,20.0,7.0,17943.0
eff03a2a-2510-364d-a35f-5c3d65e1dca2,A KOU,353598000,9343699.0,3EDD7,CONTAINER,143.0,22.0,114.0,29.0,11.0,11.0,9610.0
f0542891-23fc-3ccb-affa-2448d96f599d,ALBERT MAERSK,220263000,9260469.0,OUOW2,CONTAINER,353.0,43.0,251.0,102.0,22.0,21.0,93496.0
f0b65e20-1dfc-318f-a39a-2c7ce7677109,PORT KLANG VOYAGER,440162000,9275385.0,D7BD,CONTAINER,235.0,32.0,173.0,62.0,24.0,8.0,34610.0
f0e846ab-2681-3027-8dde-ab664e0292aa,STARSHIP PEGASUS,538004895,9656759.0,V7ZR3,CONTAINER,172.0,28.0,130.0,42.0,5.0,23.0,20920.0
f13de3d3-5331-398b-812d-f3d9609dab02,MSC BEATRICE,353162000,9399014.0,3FUF2,CONTAINER,366.0,51.0,146.0,220.0,25.0,26.0,151559.0
f1b8b0b7-c1d2-3f95-97b8-bb0a158bac93,JONATHAN SWIFT,636091766,9431824.0,A8SN5,CONTAINER,261.0,33.0,193.0,68.0,12.0,21.0,40541.0
f32994fe-07a1-327d-aff2-adec03d0fe8f,SITC MOJI,477813700,9639593.0,VRKS5,CONTAINER,143.0,23.0,131.0,12.0,17.0,6.0,9744.0
f348e593-e7d0-3634-81cc-efef8f95c259,MATZ MAERSK,219019365,9619983.0,OWJM2,CONTAINER,399.0,60.0,146.0,253.0,30.0,30.0,194849.0
f3a8ad5f-83a4-300b-b8be-f27d30f7508e,MSC KALAMATA VII,636022111,9244946.0,5LHF8,CONTAINER,304.0,40.0,213.0,91.0,18.0,22.0,74656.0
f3bea153-9d2a-3799-9b18-7e9f06f137b9,TASMAN,538006111,9189342.0,V7FQ3,CONTAINER,278.0,40.0,185.0,93.0,20.0,20.0,66526.0
f3e42c4e-2afa-3df7-a078-af380a369d0f,LUDWIGSHAFEN EXPRESS,218566000,9613018.0,DDOR2,CONTAINER,366.0,48.0,141.0,225.0,29.0,19.0,142295.0
f3fa3b08-a757-333d-82ea-501560bb7308,CMA CGM BALI,229393000,9867827.0,9HA5482,CONTAINER,366.0,51.0,110.0,256.0,29.0,22.0,150844.0
f4a6dbf5-7def-3baf-8668-e82344206f2a,MSC FELIXSTOWE,352688000,9290402.0,3EER9,CONTAINER,294.0,31.0,221.0,73.0,21.0,10.0,54809.0
f54ee3cf-7374-3b02-b2db-5431fde0d05b,INGENUITY,538007711,9790892.0,V7MG8,CONTAINER,172.0,27.0,154.0,18.0,22.0,5.0,17888.0
f5962293-e7eb-31eb-ac83-b9e7b6e38e1c,ZHONG WAI YUN NINGBO,413219020,9367956.0,BOAK2,CONTAINER,145.0,22.0,121.0,24.0,11.0,11.0,9587.0
f636ebcc-66f5-3d34-ab27-30f857b1c47e,KOTA KARIM,563152400,9307425.0,9V7839,CONTAINER,233.0,32.0,166.0,67.0,12.0,20.0,31070.0
f6a4f65a-7f1a-37f7-8aad-26436ecf642f,CONTSHIP UNO,636018001,9379026.0,D5NS7,CONTAINER,148.0,24.0,137.0,11.0,9.0,15.0,9940.0
f6e21d57-02b4-3f94-aeef-270a00e556a0,UMM SALAL,215237000,9525857.0,9HA2682,CONTAINER,366.0,48.0,143.0,223.0,17.0,31.0,141077.0
f74897bb-5490-32ff-bb1c-0566f80beb59,SEASPAN GANGES,477776100,9630365.0,VRMV8,CONTAINER,336.0,48.0,243.0,93.0,31.0,17.0,113042.0
f7ed3fab-06e4-34a0-bdb9-4dbe935cde88,HISTORY MARIA,636022328,9348998.0,5LIG2,CONTAINER,182.0,25.0,169.0,13.0,21.0,4.0,18017.0
f8231099-7293-30bd-a780-3af96d75f816,EASLINE YANTAI,356396000,9153068.0,3EIK,CONTAINER,164.0,26.0,135.0,29.0,10.0,16.0,14089.0
f8644557-06ce-3897-9893-721535a6b595,PANCON SUNSHINE,440550000,9749128.0,D7CO,CONTAINER,148.0,23.0,113.0,35.0,19.0,4.0,9923.0
f8e2f4f9-d1b5-3e8c-a553-3505814ed7a1,ZIM BANGKOK,567614000,9936525.0,HSB8544,CONTAINER,333.0,48.0,130.0,203.0,28.0,20.0,118523.0
f974a77d-a318-3113-9064-d162a91012f0,CMA CGM PRIDE,229997000,9924429.0,9HA5650,CONTAINER,366.0,51.0,120.0,246.0,21.0,30.0,150783.0
fa0c5e76-59ac-31c8-a7b7-09927611f66c,CMA CGM T.ROOSEVELT,215251000,9780873.0,9HA5029,CONTAINER,366.0,48.0,139.0,227.0,24.0,24.0,140872.0
fb3c3ecf-03cb-3fce-8de0-482db71768e1,MELINA,538007680,9401075.0,V7DE9,CONTAINER,260.0,32.0,192.0,68.0,19.0,13.0,40030.0
fc61ed84-53b8-3d28-9b46-feb1e28e0ac7,SEASPAN BELLWETHER,477181200,9713363.0,VROG8,CONTAINER,337.0,48.0,244.0,93.0,31.0,17.0,113042.0
fd1005c6-82d6-3ae0-892c-38c455961899,TRANSIT LUGOVAYA,273611350,9319583.0,UBGY2,CONTAINER,132.0,18.0,115.0,17.0,9.0,9.0,6701.0
fdbfbf52-4d6c-3d40-85a3-0c7e6738489a,MAERSK LAGUNA,566338000,9526942.0,9V9763,CONTAINER,300.0,45.0,227.0,73.0,27.0,18.0,88237.0
fdff0133-85a8-33fc-81fd-bbf706f5f37d,ZIM SHENZHEN,477714600,9461491.0,VRUC4,CONTAINER,335.0,42.0,244.0,91.0,24.0,18.0,91761.0
